t_rtk,yaw_rtk,t_ekf,yaw_ekf
1780280708.0,0.8220500776893296,1780280707.1739774,0.8233792522920222
1780280708.0,0.8220500776893296,1780280707.1939778,0.8233792523143879
1780280708.0,0.8220500776893296,1780280707.2192414,0.8233792523298341
1780280708.0,0.8220500776893296,1780280707.2355807,0.8233792523418185
1780280708.0,0.8220500776893296,1780280707.253826,0.8233792523527182
1780280708.0,0.8220500776893296,1780280707.2738042,0.8233792523641492
1780280708.0,0.8220500776893296,1780280707.3030415,0.8233792523715165
1780280708.0,0.8220500776893296,1780280707.3146968,0.8233792523793294
1780280708.0,0.8220500776893296,1780280707.3467894,0.8233792523860977
1780280708.0,0.8220500776893296,1780280707.3722932,0.8233792523910657
1780280708.0,0.8220500776893296,1780280707.3804936,0.8233792523934469
1780280708.0,0.8220500776893296,1780280707.3935971,0.8233792523963477
1780280708.0,0.8220500776893296,1780280707.413884,0.8233792524001323
1780280708.0,0.8220500776893296,1780280707.4335814,0.8233792524041769
1780280708.0,0.8220500776893296,1780280707.4547346,0.8233792524074475
1780280708.0,0.8220500776893296,1780280707.475311,0.823379252409747
1780280708.0,0.8220500776893296,1780280707.4938414,0.8233792524101946
1780280708.0,0.8220500776893296,1780280707.5135808,0.8233792524087555
1780280708.0,0.8220500776893296,1780280707.5336666,0.8233792524059823
1780280708.0,0.8220500776893296,1780280707.5535948,0.8233792524015503
1780280708.0,0.8220500776893296,1780280707.5737715,0.8233792523968143
1780280708.0,0.8220500776893296,1780280707.5961323,0.8233792523925474
1780280708.0,0.8220500776893296,1780280707.6155052,0.8233792523871624
1780280708.0,0.8220500776893296,1780280707.6549067,0.8233792523827844
1780280708.0,0.8220500776893296,1780280707.675751,0.8233792523780471
1780280708.0,0.8220500776893296,1780280707.6940851,0.8233792523721205
1780280708.0,0.8220500776893296,1780280707.7372775,0.8233792523658541
1780280708.0,0.8220500776893296,1780280707.7739549,0.8233792523610909
1780280708.0,0.8220500776893296,1780280707.793613,0.823379252355164
1780280708.0,0.8220500776893296,1780280707.8208923,0.8233792523490149
1780280708.0,0.8220500776893296,1780280707.8383977,0.8233792523437273
1780280708.0,0.8220500776893296,1780280707.853699,0.823379252334971
1780280708.0,0.8220500776893296,1780280707.8736534,0.8233792523234029
1780280708.0,0.8220500776893296,1780280707.8935707,0.8233792523087515
1780280708.0,0.8220500776893296,1780280707.9135787,0.8233792522933427
1780280708.0,0.8220500776893296,1780280707.9342527,0.8233792522772709
1780280708.0,0.8220500776893296,1780280707.9535754,0.8233792522619193
1780280708.0,0.8220500776893296,1780280707.9768004,0.8233792522504707
1780280708.0,0.8220500776893296,1780280707.9940379,0.8233792522402664
1780280708.0,0.8220500776893296,1780280708.0375388,0.8233792522344567
1780280708.005,0.8220500776893296,1780280708.054738,0.8233792522315053
1780280708.024,0.8220500776893296,1780280708.0737631,0.8233792522341917
1780280708.0439,0.8220500776893296,1780280708.0935802,0.8233792522388641
1780280708.064,0.8220500776893296,1780280708.1135511,0.823379252246807
1780280708.0839,0.8220500776893296,1780280708.1335838,0.8233792522553912
1780280709.0,0.8220500776893296,1780280708.153666,0.8233792522629533
1780280709.0,0.8220500776893296,1780280708.2033565,0.8233792522676263
1780280709.0,0.8220500776893296,1780280708.2195659,0.823379252270787
1780280709.0,0.8220500776893296,1780280708.2558374,0.8233792522728476
1780280709.0,0.8220500776893296,1780280708.2740316,0.8233792522739065
1780280709.0,0.8220500776893296,1780280708.2935598,0.8233792522747253
1780280709.0,0.8220500776893296,1780280708.3135812,0.8233792522755149
1780280709.0,0.8220500776893296,1780280708.3337479,0.8233792522758016
1780280709.0,0.8220500776893296,1780280708.3536754,0.8233792522752257
1780280709.0,0.8220500776893296,1780280708.3739128,0.8233792522736566
1780280709.0,0.8220500776893296,1780280708.3941376,0.8233792522711623
1780280709.0,0.8220500776893296,1780280708.4135711,0.8233792522682197
1780280709.0,0.8220500776893296,1780280708.4338212,0.8233792522641455
1780280709.0,0.8220500776893296,1780280708.4539657,0.8233792522593124
1780280709.0,0.8220500776893296,1780280708.4736404,0.823379252253767
1780280709.0,0.8220500776893296,1780280708.493762,0.8233792522468211
1780280709.0,0.8220500776893296,1780280708.5135727,0.823379252238295
1780280709.0,0.8220500776893296,1780280708.5335653,0.8233792522297922
1780280709.0,0.8220500776893296,1780280708.5535822,0.8233792522206224
1780280709.0,0.8220500776893296,1780280708.5736024,0.8233792522088021
1780280709.0,0.8220500776893296,1780280708.593563,0.8233792521983169
1780280709.0,0.8220500776893296,1780280708.6135693,0.8233792521872926
1780280709.0,0.8220500776893296,1780280708.6339116,0.8233792521757609
1780280709.0,0.8220500776893296,1780280708.6540015,0.8233792521637525
1780280709.0,0.8220500776893296,1780280708.6735854,0.8233792521512937
1780280709.0,0.8220500776893296,1780280708.6937885,0.8233792521371011
1780280709.0,0.8220500776893296,1780280708.713602,0.8233792521237802
1780280709.0,0.8220500776893296,1780280708.7342105,0.8233792521100837
1780280709.0,0.8220500776893296,1780280708.7578444,0.8233792520988701
1780280709.0,0.8220500776893296,1780280708.7749472,0.8233792520874398
1780280709.0,0.8220500776893296,1780280708.7935734,0.8233792520743327
1780280709.0,0.8220500776893296,1780280708.813537,0.8233792520609754
1780280709.0,0.8220500776893296,1780280708.833741,0.8233792520458546
1780280709.0,0.8220500776893296,1780280708.8535697,0.8233792520273415
1780280709.0,0.8220500776893296,1780280708.8738666,0.8233792520100393
1780280709.0,0.8220500776893296,1780280708.8965454,0.8233792519972662
1780280709.0,0.8220500776893296,1780280708.9181914,0.823379251984341
1780280709.0,0.8220500776893296,1780280708.9429183,0.8233792519761878
1780280709.0,0.8220500776893296,1780280708.9676778,0.8233792519696249
1780280709.0,0.8220500776893296,1780280708.9856958,0.8233792519663304
1780280709.0,0.8220500776893296,1780280708.9948697,0.8233792519613723
1780280709.0,0.8220500776893296,1780280709.0332482,0.8233792519580563
1780280709.0,0.8220500776893296,1780280709.0446975,0.8233792519539781
1780280709.0179,0.8220500776893296,1780280709.0675435,0.8233792519515462
1780280709.0279,0.8220500776893296,1780280709.0771477,0.8233792519483183
1780280709.046,0.8220500776893296,1780280709.0953097,0.8233792519459308
1780280709.064,0.8220500776893296,1780280709.1136405,0.8233792519418102
1780280709.0849,0.8220500776893296,1780280709.1340535,0.823379251937517
1780280710.0,0.8220500776893296,1780280709.1792893,0.8233792519330577
1780280710.0,0.8220500776893296,1780280709.2125943,0.8233792519284382
1780280710.0,0.8220500776893296,1780280709.2186732,0.8233792519246299
1780280710.0,0.8220500776893296,1780280709.2335,0.8233792519226899
1780280710.0,0.8220500776893296,1780280709.254097,0.8233792519197365
1780280710.0,0.8220500776893296,1780280709.2745843,0.8233792519146969
1780280710.0,0.8220500776893296,1780280709.2938988,0.823379251909515
1780280710.0,0.8220500776893296,1780280709.3140142,0.8233792519031156
1780280710.0,0.8220500776893296,1780280709.3337836,0.8233792518920294
1780280710.0,0.8220500776893296,1780280709.356065,0.823379251882801
1780280710.0,0.8220500776893296,1780280709.376895,0.8233792518744772
1780280710.0,0.8220500776893296,1780280709.3935776,0.8233792518659312
1780280710.0,0.8220500776893296,1780280709.4162462,0.8233792518584363
1780280710.0,0.8220500776893296,1780280709.4402606,0.823379251854632
1780280710.0,0.8220500776893296,1780280709.4542115,0.8233792518507902
1780280710.0,0.8220500776893296,1780280709.4786582,0.8233792518443073
1780280710.0,0.8220500776893296,1780280709.497747,0.82337925183905
1780280710.0,0.8220500776893296,1780280709.5166407,0.8233792518323924
1780280710.0,0.8220500776893296,1780280709.5347924,0.8233792518269987
1780280710.0,0.8220500776893296,1780280709.5535624,0.8233792518174203
1780280710.0,0.8220500776893296,1780280709.5755796,0.8233792518105001
1780280710.0,0.8220500776893296,1780280709.5940833,0.8233792518007116
1780280710.0,0.8220500776893296,1780280709.6135004,0.8233792517907869
1780280710.0,0.8220500776893296,1780280709.6335785,0.8233792517778176
1780280710.0,0.8220500776893296,1780280709.6765058,0.8233792517690821
1780280710.0,0.8220500776893296,1780280709.6954095,0.8233792517602372
1780280710.0,0.8220500776893296,1780280709.7135794,0.8233792517512866
1780280710.0,0.8220500776893296,1780280709.7339509,0.8233792517391941
1780280710.0,0.8220500776893296,1780280709.75356,0.823379251726927
1780280710.0,0.8220500776893296,1780280709.7735665,0.8233792517113588
1780280710.0,0.8220500776893296,1780280709.7947805,0.8233792516955424
1780280710.0,0.8220500776893296,1780280709.829887,0.8233792516827194
1780280710.0,0.8220500776893296,1780280709.8550212,0.8233792516730069
1780280710.0,0.8220500776893296,1780280709.874051,0.8233792516648635
1780280710.0,0.8220500776893296,1780280709.8952897,0.8233792516566877
1780280710.0,0.8220500776893296,1780280709.921064,0.8233792516501157
1780280710.0,0.8220500776893296,1780280709.9469478,0.8233792516418561
1780280710.0,0.8220500776893296,1780280709.9679115,0.8233792516352204
1780280710.0,0.8220500776893296,1780280709.9795291,0.8233792516285527
1780280710.0,0.8220500776893296,1780280709.9978201,0.8233792516252069
1780280710.0039,0.8220500776893296,1780280710.0535052,0.8233792516211172
1780280710.0289,0.8220500776893296,1780280710.0784035,0.8233792516179324
1780280710.055,0.8220500776893296,1780280710.104148,0.8233792516147026
1780280710.073,0.8220500776893296,1780280710.1220593,0.8233792516123332
1780280711.0,0.8220500776893296,1780280710.1784103,0.8233792516090648
1780280711.0,0.8220500776893296,1780280710.258321,0.8233792516065335
1780280711.0,0.8220500776893296,1780280710.28226,0.8233792516039374
1780280711.0,0.8220500776893296,1780280710.2960598,0.8233792516012765
1780280711.0,0.8220500776893296,1780280710.3135936,0.8233792515976311
1780280711.0,0.8220500776893296,1780280710.3350465,0.8233792515929228
1780280711.0,0.8220500776893296,1780280710.3561282,0.8233792515880489
1780280711.0,0.8220500776893296,1780280710.3853743,0.82337925158199
1780280711.0,0.8220500776893296,1780280710.4009159,0.8233792515757108
1780280711.0,0.8220500776893296,1780280710.4168315,0.8233792515703166
1780280711.0,0.8220500776893296,1780280710.4356515,0.8233792515670122
1780280711.0,0.8220500776893296,1780280710.4636276,0.8233792515625288
1780280711.0,0.8220500776893296,1780280710.4809968,0.8233792515591092
1780280711.0,0.8220500776893296,1780280710.497411,0.8233792515544767
1780280711.0,0.8220500776893296,1780280710.5138028,0.8233792515485703
1780280711.0,0.8220500776893296,1780280710.5339606,0.8233792515413196
1780280711.0,0.8220500776893296,1780280710.5535753,0.8233792515338973
1780280711.0,0.8220500776893296,1780280710.5736406,0.8233792515250299
1780280711.0,0.8220500776893296,1780280710.5985255,0.8233792515172585
1780280711.0,0.8220500776893296,1780280710.6180925,0.823379251510666
1780280711.0,0.8220500776893296,1780280710.6525145,0.823379251505319
1780280711.0,0.8220500776893296,1780280710.6735134,0.8233792514999082
1780280711.0,0.8220500776893296,1780280710.6936078,0.8233792514944358
1780280711.0,0.8220500776893296,1780280710.713595,0.8233792514875107
1780280711.0,0.8220500776893296,1780280710.7335665,0.8233792514790799
1780280711.0,0.8220500776893296,1780280710.7535968,0.8233792514676422
1780280711.0,0.8220500776893296,1780280710.7835453,0.8233792514574569
1780280711.0,0.8220500776893296,1780280710.8160014,0.823379251448601
1780280711.0,0.8220500776893296,1780280710.8362224,0.8233792514411354
1780280711.0,0.8220500776893296,1780280710.8535817,0.8233792514320772
1780280711.0,0.8220500776893296,1780280710.874284,0.8233792514229138
1780280711.0,0.8220500776893296,1780280710.8935695,0.8233792514105391
1780280711.0,0.8220500776893296,1780280710.9135885,0.8233792513979923
1780280711.0,0.8220500776893296,1780280710.9383173,0.8233792513852808
1780280711.0,0.8220500776893296,1780280710.9569905,0.8233792513757142
1780280711.0,0.8220500776893296,1780280710.9751375,0.823379251367757
1780280711.0,0.8220500776893296,1780280710.998888,0.8233792513614441
1780280711.023,0.8220500776893296,1780280711.072463,0.8233792513567335
1780280711.0349,0.8220500776893296,1780280711.083913,0.823379251356736
1780280711.0509,0.8220500776893296,1780280711.1001885,0.8233792513625051
1780280711.065,0.8220500776893296,1780280711.1143339,0.8233792513692293
1780280711.0839,0.8220500776893296,1780280711.1336837,0.8233792513842705
1780280712.0,0.8220500776893296,1780280711.1536002,0.8233792514059953
1780280712.0,0.8220500776893296,1780280711.1795278,0.8233792514228332
1780280712.0,0.8220500776893296,1780280711.2084525,0.8233792514356677
1780280712.0,0.8220500776893296,1780280711.2237012,0.8233792514451812
1780280712.0,0.8220500776893296,1780280711.2340286,0.8233792514511024
1780280712.0,0.8220500776893296,1780280711.2541523,0.8233792516177213
1780280712.0,0.8220500776893296,1780280711.287361,0.8233792517800173
1780280712.0,0.8220500776893296,1780280711.2982123,0.8233792519792764
1780280712.0,0.8220500776893296,1780280711.3151608,0.8233792521755775
1780280712.0,0.8220500776893296,1780280711.3339596,0.8233792524865203
1780280712.0,0.8220500776893296,1780280711.35952,0.8233792526409299
1780280712.0,0.8220500776893296,1780280711.3746774,0.8233792528716286
1780280712.0,0.8220500776893296,1780280711.4033163,0.8233792531007538
1780280712.0,0.8220500776893296,1780280711.4662201,0.8233792533659846
1780280712.0,0.8220500776893296,1780280711.4860861,0.8233792535169029
1780280712.0,0.8220500776893296,1780280711.498039,0.8233792537045168
1780280712.0,0.8220500776893296,1780280711.513625,0.823379253853841
1780280712.0,0.8220500776893296,1780280711.5518565,0.8233792539654169
1780280712.0,0.8220500776893296,1780280711.5629234,0.8233792540766539
1780280712.0,0.8220500776893296,1780280711.5772758,0.8233792542981763
1780280712.0,0.8220500776893296,1780280711.5959425,0.8233792544818759
1780280712.0,0.8220500776893296,1780280711.6153674,0.8233792547377977
1780280712.0,0.8220500776893296,1780280711.644806,0.8233792549923805
1780280712.0,0.8220500776893296,1780280711.6746838,0.8233792552457483
1780280712.0,0.8220500776893296,1780280711.693916,0.8233792554260408
1780280712.0,0.8220500776893296,1780280711.713622,0.8233792557134203
1780280712.0,0.8220500776893296,1780280711.7362466,0.8233792558923999
1780280712.0,0.8220500776893296,1780280711.753626,0.8233792561422149
1780280712.0,0.8220500776893296,1780280711.7790446,0.8233792563912079
1780280712.0,0.8220500776893296,1780280711.7962058,0.8233792566040226
1780280712.0,0.8220500776893296,1780280711.8145192,0.8233792568163103
1780280712.0,0.8220500776893296,1780280711.8335865,0.8233792570633555
1780280712.0,0.8220500776893296,1780280711.853862,0.8233792572746038
1780280712.0,0.8220500776893296,1780280711.8736875,0.8233792574854141
1780280712.0,0.8220500776893296,1780280711.900629,0.8233792576958081
1780280712.0,0.8220500776893296,1780280711.9135664,0.8233792578358498
1780280712.0,0.8220500776893296,1780280711.9370115,0.8233792579757208
1780280712.0,0.8220500776893296,1780280711.9572926,0.823379258080515
1780280712.0,0.8220500776893296,1780280711.9737606,0.8233792582200996
1780280712.0,0.8220500776893296,1780280711.993602,0.8233792584291837
1780280712.0,0.8220500776893296,1780280712.0151637,0.8233792586722216
1780280712.0,0.8220500776893296,1780280712.0351803,0.8233792589145432
1780280712.0039,0.8220500776893296,1780280712.0536706,0.8233792591907788
1780280712.024,0.8220500776893296,1780280712.0737255,0.8233792595002569
1780280712.0439,0.8220500776893296,1780280712.0936923,0.8233792598085986
1780280712.064,0.8220500776893296,1780280712.1136577,0.8233792601163473
1780280712.096,0.8220500776893296,1780280712.1455078,0.8233792603894406
1780280713.0,0.8220500776893296,1780280712.162806,0.8233792606621284
1780280713.0,0.8220500776893296,1780280712.1783276,0.8233792608323633
1780280713.0,0.8220500776893296,1780280712.1979258,0.8233792609684473
1780280713.0,0.8220500776893296,1780280712.2135673,0.8233792610704515
1780280713.0,0.8220500776893296,1780280712.2337172,0.823379261172406
1780280713.0,0.8220500776893296,1780280712.2578006,0.823379261240349
1780280713.0,0.8220500776893296,1780280712.2736964,0.8233792613046185
1780280713.0,0.8220500776893296,1780280712.2951856,0.8233792613292932
1780280713.0,0.8220500776893296,1780280712.3137128,0.8233792613179716
1780280713.0,0.8220500776893296,1780280712.3336306,0.8233792613025609
1780280713.0,0.8220500776893296,1780280712.353776,0.8233792612828342
1780280713.0,0.8220500776893296,1780280712.3735414,0.8233792612646827
1780280713.0,0.8220500776893296,1780280712.398076,0.8233792612503281
1780280713.0,0.8220500776893296,1780280712.4137068,0.8233792612357822
1780280713.0,0.8220500776893296,1780280712.4336858,0.8233792612210584
1780280713.0,0.8220500776893296,1780280712.4539406,0.8233792612093911
1780280713.0,0.8220500776893296,1780280712.4738076,0.8233792611975305
1780280713.0,0.8220500776893296,1780280712.49382,0.8233792611840866
1780280713.0,0.8220500776893296,1780280712.5189476,0.823379261172353
1780280713.0,0.8220500776893296,1780280712.5476325,0.8233792611634624
1780280713.0,0.8220500776893296,1780280712.5599499,0.8233792611555415
1780280713.0,0.8220500776893296,1780280712.5742164,0.8233792611487392
1780280713.0,0.8220500776893296,1780280712.5978272,0.8233792611445737
1780280713.0,0.8220500776893296,1780280712.6160827,0.8233792611389245
1780280713.0,0.8220500776893296,1780280712.6364803,0.8233792611331702
1780280713.0,0.8220500776893296,1780280712.6537042,0.8233792611264449
1780280713.0,0.8220500776893296,1780280712.6744537,0.8233792611183044
1780280713.0,0.8220500776893296,1780280712.6961954,0.8233792611113702
1780280713.0,0.8220500776893296,1780280712.7137065,0.8233792611037147
1780280713.0,0.8220500776893296,1780280712.733772,0.8233792610951595
1780280713.0,0.8220500776893296,1780280712.7564788,0.8233792610872763
1780280713.0,0.8220500776893296,1780280712.7815497,0.8233792610814298
1780280713.0,0.8220500776893296,1780280712.795137,0.8233792610741874
1780280713.0,0.8220500776893296,1780280712.81415,0.8233792610667077
1780280713.0,0.8220500776893296,1780280712.848027,0.823379261061594
1780280713.0,0.8220500776893296,1780280712.861905,0.8233792610553554
1780280713.0,0.8220500776893296,1780280712.8765633,0.8233792610503108
1780280713.0,0.8220500776893296,1780280712.9116547,0.823379261045454
1780280713.0,0.8220500776893296,1780280712.925382,0.823379261043272
1780280713.0,0.8220500776893296,1780280712.9356365,0.8233792610399489
1780280713.0,0.8220500776893296,1780280712.9554477,0.8233792610354249
1780280713.0,0.8220500776893296,1780280712.9830723,0.8233792610307977
1780280713.0,0.8220500776893296,1780280713.0016565,0.8233792610262238
1780280713.0,0.8220500776893296,1780280713.0206716,0.8233792610215342
1780280713.0,0.8220500776893296,1780280713.0380054,0.8233792610168723
1780280713.005,0.8220500776893296,1780280713.0547328,0.8233792610146318
1780280713.024,0.8220500776893296,1780280713.0736582,0.8233792610112048
1780280713.0439,0.8220500776893296,1780280713.093584,0.8233792610041213
1780280713.064,0.8220500776893296,1780280713.113579,0.823379260992951
1780280713.0849,0.8220500776893296,1780280713.1344287,0.8233792609577248
1780280714.0,0.8220500776893296,1780280713.1540384,0.8233792609167387
1780280714.0,0.8220500776893296,1780280713.1751719,0.8233792608658598
1780280714.0,0.8220500776893296,1780280713.2048767,0.8233792608156424
1780280714.0,0.8220500776893296,1780280713.23401,0.8233792607704866
1780280714.0,0.8220500776893296,1780280713.2552304,0.8233792607372468
1780280714.0,0.8220500776893296,1780280713.2741766,0.8233792606991125
1780280714.0,0.8220500776893296,1780280713.2946465,0.8233792606616409
1780280714.0,0.8220500776893296,1780280713.3167312,0.8233792606203344
1780280714.0,0.8220500776893296,1780280713.34193,0.8233792605797722
1780280714.0,0.8220500776893296,1780280713.3621628,0.8233792605406149
1780280714.0,0.8220500776893296,1780280713.3797534,0.8233792605027515
1780280714.0,0.8220500776893296,1780280713.3974302,0.8233792604751881
1780280714.0,0.8220500776893296,1780280713.4140382,0.8233792604478861
1780280714.0,0.8220500776893296,1780280713.4336805,0.8233792603675014
1780280714.0,0.8220500776893296,1780280713.454168,0.8233792602636922
1780280714.0,0.8220500776893296,1780280713.4736216,0.823379260152213
1780280714.0,0.8220500776893296,1780280713.4940357,0.8233792600123122
1780280714.0,0.8220500776893296,1780280713.5185425,0.8233792598859737
1780280714.0,0.8220500776893296,1780280713.5366025,0.8233792597979163
1780280714.0,0.8220500776893296,1780280713.5535758,0.8233792597109109
1780280714.0,0.8220500776893296,1780280713.5735874,0.8233792596232762
1780280714.0,0.8220500776893296,1780280713.593582,0.8233792595377369
1780280714.0,0.8220500776893296,1780280713.6136036,0.8233792594358914
1780280714.0,0.8220500776893296,1780280713.6336973,0.823379259319145
1780280714.0,0.8220500776893296,1780280713.6570084,0.8233792592318543
1780280714.0,0.8220500776893296,1780280713.6803105,0.8233792591525707
1780280714.0,0.8220500776893296,1780280713.699957,0.8233792590998303
1780280714.0,0.8220500776893296,1780280713.7174637,0.8233792590535947
1780280714.0,0.8220500776893296,1780280713.7343884,0.8233792590111758
1780280714.0,0.8220500776893296,1780280713.7540827,0.823379258948343
1780280714.0,0.8220500776893296,1780280713.774354,0.8233792588864397
1780280714.0,0.8220500776893296,1780280713.793558,0.8233792588153591
1780280714.0,0.8220500776893296,1780280713.8144076,0.8233792587454671
1780280714.0,0.8220500776893296,1780280713.834489,0.8233792586864767
1780280714.0,0.8220500776893296,1780280713.8541415,0.8233792586161143
1780280714.0,0.8220500776893296,1780280713.8842688,0.8233792585460404
1780280714.0,0.8220500776893296,1780280713.9317482,0.823379258476246
1780280714.0,0.8220500776893296,1780280713.978654,0.8233792584167066
1780280714.0,0.8220500776893296,1780280714.002507,0.823379258361388
1780280714.0,0.8220500776893296,1780280714.0214822,0.8233792583362666
1780280714.0,0.8220500776893296,1780280714.0339823,0.8233792583157206
1780280714.0039,0.8220500776893296,1780280714.0536058,0.8233792582944155
1780280714.024,0.8220500776893296,1780280714.0737822,0.8233792582632226
1780280714.0439,0.8220500776893296,1780280714.0937967,0.8233792582278998
1780280714.064,0.8220500776893296,1780280714.113809,0.8233792581888073
1780280714.0939,0.8220500776893296,1780280714.1432831,0.8233792581505679
1780280715.0,0.8220500776893296,1780280714.1754823,0.8233792581225484
1780280715.0,0.8220500776893296,1780280714.194017,0.8233792580944194
1780280715.0,0.8220500776893296,1780280714.2136252,0.8233792580614882
1780280715.0,0.8220500776893296,1780280714.2338054,0.8233792580336011
1780280715.0,0.8220500776893296,1780280714.2536092,0.8233792584059623
1780280715.0,0.8220500776893296,1780280714.2739584,0.8233792590151058
1780280715.0,0.8220500776893296,1780280714.2958875,0.8233792597314672
1780280715.0,0.8220500776893296,1780280714.313794,0.8233792608089179
1780280715.0,0.8220500776893296,1780280714.334491,0.8233792618308499
