bag_ts,header_stamp,ax,ay,az,wx,wy,wz
1780294812.572684050,1780294812.570082903,-0.6272000000000001,-1.764,10.0548,0.02076941809873252,-0.041015237421866746,-0.4509930787153347
1780294812.581105232,1780294812.580899477,-0.40180000000000005,-2.0678,9.868599999999999,0.0291469985083053,-0.041713369122664476,-0.4475024202113461
1780294812.591811180,1780294812.589646339,-0.13720000000000002,-2.0776,9.4276,0.021642082724729686,-0.048869219055841226,-0.4436626958569586
1780294812.598791122,1780294812.598495007,0.009800000000000001,-2.3226,9.123800000000001,0.033335788713091695,-0.04363323129985824,-0.43982297150257105
1780294812.609875917,1780294812.609678268,0.0,-1.9796000000000002,9.5158,0.026354471705114377,-0.04468042885105484,-0.4305727264670011
1780294812.620481491,1780294812.618652344,0.3038,-1.8816000000000002,8.918000000000001,0.0291469985083053,-0.04310963252425994,-0.4232423436086249
1780294812.629855394,1780294812.629624367,0.735,-1.5092,9.2512,0.046949356878647465,-0.0307177948351002,-0.4220206131322289
1780294812.646540642,1780294812.643691540,0.9212,-1.1564,9.849,0.032114058236695664,-0.03246312408709453,-0.42603487041181587
1780294812.649737835,1780294812.649500370,0.8624,-0.8036000000000001,10.329200000000002,0.034033920413889425,-0.031066860685499065,-0.42830379843940847
1780294812.658858299,1780294812.658516884,0.8918,-0.7056,10.388000000000002,0.04852015320544236,-0.02303834612632515,-0.4241150082346221
1780294812.671310663,1780294812.669461250,0.6370000000000001,-0.4116000000000001,11.4856,0.047647488579445195,-0.02426007660272118,-0.4276056667386107
1780294812.678656816,1780294812.678469896,0.1862,-0.48020000000000007,10.740800000000002,0.02949606435870417,-0.026179938779914945,-0.43423791789618915
1780294812.689750910,1780294812.689586639,-0.23520000000000002,-0.4116000000000001,10.897600000000002,0.041189770347066175,-0.017453292519943295,-0.4310963252425994
1780294812.698636055,1780294812.698431730,-0.2548,-0.2646,10.427200000000001,0.034033920413889425,-0.020245819323134222,-0.4288273972150068
1780294812.713179588,1780294812.711287022,-0.058800000000000005,-0.4116000000000001,9.006200000000002,0.034557519189487726,-0.020594885173533087,-0.43144539109299823
1780294812.719096184,1780294812.718522310,-0.029400000000000003,-0.4606,8.849400000000001,0.03735004599267865,-0.01658062789394613,-0.4326671215693943
1780294812.729847670,1780294812.729641438,0.029400000000000003,-0.4214,8.624,0.027401669256310976,-0.02181661564992912,-0.4284783313646079
1780294812.739087582,1780294812.738605261,0.20580000000000004,-0.539,8.1732,0.031939525311496235,-0.019896753472735354,-0.4220206131322289
1780294812.749771833,1780294812.749439001,0.4998,-0.6272000000000001,8.526,0.041713369122664476,-0.011344640137963142,-0.41905355340383854
1780294812.758773565,1780294812.758469582,0.7546,-0.6468,9.065000000000001,0.02303834612632515,-0.012042771838760872,-0.4220206131322289
1780294812.770070553,1780294812.769476891,1.0682,-0.5194,9.7706,0.02548180707911721,-0.004886921905584123,-0.41922808632903796
1780294812.780797482,1780294812.780327797,1.6366000000000003,-0.6272000000000001,10.0548,0.039095375244672985,0.012566370614359171,-0.41399209857305497
1780294812.789672852,1780294812.789441109,2.2540000000000004,-0.4606,10.8878,0.0301941960595019,0.017976891295541596,-0.41259583517145954
1780294812.798808575,1780294812.798644304,2.6852000000000005,-0.392,10.897600000000002,0.023387411976724018,0.028099800957108706,-0.41695915830144537
1780294812.810091972,1780294812.809772015,2.7538000000000005,-0.40180000000000005,10.897600000000002,0.0291469985083053,0.045553093477052,-0.4173082241518442
1780294812.820398092,1780294812.819867134,2.7636,-0.38220000000000004,11.025,0.02530727415391778,0.05619960191421741,-0.4094542425178697
1780294812.829812050,1780294812.829611063,2.7538000000000005,-0.5096,10.5938,0.033510321638291124,0.06998770300497262,-0.4080579791162742
1780294812.839674473,1780294812.839458466,2.2344000000000004,-0.588,10.113600000000002,0.02076941809873252,0.07504915783575616,-0.4118977034706618
1780294812.850250721,1780294812.850067854,1.3328000000000002,-0.7938000000000001,10.2018,0.030543261909900768,0.08168140899333462,-0.409977841293468
1780294812.858952522,1780294812.858588696,0.3234,-0.9800000000000001,9.613800000000001,0.02775073510670984,0.08203047484373349,-0.4021238596594935
1780294812.869775295,1780294812.869616747,-0.6664000000000001,-1.1270000000000002,9.2218,0.0301941960595019,0.07958701389094142,-0.39810960237990656
1780294812.886266470,1780294812.886003256,-1.5190000000000001,-1.225,9.212,0.034557519189487726,0.0762708883121522,-0.3989822670059037
1780294812.889619112,1780294812.889479160,-2.2638000000000003,-1.1858,8.673,0.022165681500327987,0.05881759579220891,-0.3946189438759179
1780294812.898650646,1780294812.898421288,-2.9988,-1.0192,8.849400000000001,0.029321531433504737,0.04241150082346221,-0.3893829561199349
1780294812.913636446,1780294812.912032604,-3.4888,-0.735,8.584800000000001,0.027227136331111543,0.02495820830351891,-0.3843215012891514
1780294812.918714046,1780294812.918500900,-3.6260000000000003,-0.40180000000000005,8.369200000000001,0.019024088846738195,0.0013962634015954637,-0.3869394951671429
1780294812.929681778,1780294812.929434299,-3.4986,-0.098,8.986600000000001,0.029670597283903602,-0.0153588974175501,-0.39706240482870997
1780294812.938749075,1780294812.938519478,-2.9498,-0.058800000000000005,8.790600000000001,0.024434609527920613,-0.033510321638291124,-0.4059635840138811
1780294812.949897289,1780294812.949630022,-2.1462000000000003,0.039200000000000006,9.7216,0.029670597283903602,-0.04904375198104066,-0.4141666314982544
1780294812.958800316,1780294812.958654165,-1.078,-0.147,9.751000000000001,0.029321531433504737,-0.05794493116621174,-0.4223696789826277
1780294812.969669342,1780294812.969477654,-0.31360000000000005,-0.36260000000000003,10.574200000000001,0.026179938779914945,-0.061959188445798695,-0.4262094033370153
1780294812.980725050,1780294812.978715420,0.6762000000000001,-0.3528,11.074,0.01064650843716541,-0.060039326268604934,-0.42289327775822605
1780294812.989842176,1780294812.989572287,1.6660000000000001,-0.27440000000000003,11.064200000000001,0.016755160819145562,-0.04799655442984406,-0.41905355340383854
1780294812.999065638,1780294812.998765230,2.6362000000000005,-0.029400000000000003,11.172,-0.0033161255787892262,-0.039968039870670144,-0.4185299546282402
1780294813.010580778,1780294813.009984970,3.1752000000000002,0.13720000000000002,10.6722,0.0029670597283903604,-0.027052603405912107,-0.4225442119078272
1780294813.019571066,1780294813.017845869,3.3222000000000005,0.38220000000000004,10.2606,-0.004886921905584123,-0.01780235837034216,-0.42516220578581865
1780294813.031835794,1780294813.030467749,3.0086000000000004,0.38220000000000004,9.702,0.005934119456780721,-0.0012217304763960308,-0.43214352279379603
1780294813.039776802,1780294813.038763762,2.5284000000000004,0.24500000000000002,9.2512,0.0022689280275926286,0.013439035240356337,-0.44121923490416654
1780294813.050668955,1780294813.050462008,1.9110000000000003,0.07840000000000001,8.673,0.0,0.0307177948351002,-0.44209189953016365
1780294813.059889793,1780294813.059620857,1.4994,-0.098,9.133600000000001,0.0017453292519943296,0.04817108735504349,-0.44104470197896706
1780294813.071601868,1780294813.070630312,1.4406,-0.4312,9.153200000000002,-0.0008726646259971648,0.05201081170943102,-0.4331907203449926
1780294813.080272198,1780294813.078446627,1.0878,-0.3528,9.545200000000001,-0.008726646259971648,0.04904375198104066,-0.4277801996638102
1780294813.090614796,1780294813.090467215,0.15680000000000002,-0.5978,10.368400000000001,-0.0013962634015954637,0.04363323129985824,-0.42306781068342547
1780294813.101175070,1780294813.099962950,-1.1466,-0.6174000000000001,11.3484,-0.00471238898038469,0.03665191429188092,-0.4232423436086249
1780294813.108515501,1780294813.108258724,-2.2246,-0.8624,11.417000000000002,-0.0012217304763960308,0.034557519189487726,-0.4270820679630124
1780294813.119832516,1780294813.119581461,-2.6362000000000005,-1.2054,11.3288,0.005061454830783556,0.0301941960595019,-0.4305727264670011
1780294813.131688356,1780294813.131402493,-2.4892000000000003,-1.4406,11.172,0.012915436464758038,0.02234021442552742,-0.4354596483725852
1780294813.139944077,1780294813.139494181,-1.9012000000000002,-1.6758000000000002,9.947,0.010995574287564275,0.003839724354387525,-0.43825217517577614
1780294813.148797512,1780294813.148465872,-1.7934,-2.0972,9.408,0.02426007660272118,-0.01117010721276371,-0.43825217517577614
1780294813.159561872,1780294813.158590794,-2.0972,-2.2344000000000004,8.9768,0.013613568165555772,-0.031241393610698498,-0.42970006184100396
1780294813.168761015,1780294813.168619633,-2.4010000000000002,-2.1266000000000003,8.477,0.024085543677521744,-0.03752457891787808,-0.4225442119078272
1780294813.181342363,1780294813.177661180,-1.9992,-1.9404000000000001,8.3496,0.029845130209103034,-0.039968039870670144,-0.42149701435663056
1780294813.190764189,1780294813.190493584,-1.5288000000000002,-1.6562000000000003,8.986600000000001,0.033335788713091695,-0.04485496177625427,-0.42289327775822605
1780294813.197769880,1780294813.197561026,-0.8526,-1.2838,9.31,0.033335788713091695,-0.05393067388662478,-0.4284783313646079
1780294813.208639622,1780294813.208437920,-0.147,-1.176,9.4864,0.06300638599699529,-0.05445427266222309,-0.4363323129985824
1780294813.221725702,1780294813.219504356,0.1274,-1.176,10.388000000000002,0.0582939970166106,-0.062482787221396996,-0.4454080251089529
1780294813.231968641,1780294813.230758190,-0.039200000000000006,-1.1172000000000002,10.917200000000001,0.05044001538263613,-0.06667157742618339,-0.44732788728614664
1780294813.239140749,1780294813.238803864,0.029400000000000003,-0.882,10.6232,0.047647488579445195,-0.05969026041820607,-0.4370304446993801
1780294813.249723434,1780294813.249478340,0.47040000000000004,-0.4998,10.8094,0.050265482457436686,-0.04799655442984406,-0.42446407408502096
1780294813.257714748,1780294813.257475853,1.2446000000000002,0.098,10.2606,0.01937315469713706,-0.04921828490624009,-0.4195771521794368
1780294813.285586119,1780294813.285221577,1.6072000000000002,0.8036000000000001,9.3394,0.018675022996339326,-0.040317105721069016,-0.4211479485062317
1780294813.294367790,1780294813.294023991,1.715,1.4896,9.261000000000001,0.014137166941154071,-0.03438298626428829,-0.4262094033370153
1780294813.294836283,1780294813.294706345,1.421,1.9992,8.584800000000001,0.005934119456780721,-0.03438298626428829,-0.4366813788489812
1780294813.303685665,1780294813.303490162,0.9996,2.2442,8.0556,0.00034906585039886593,-0.02897246558310587,-0.45012041408933756
1780294813.315593004,1780294813.309576035,0.38220000000000004,2.3226,8.3496,-0.006806784082777886,-0.020245819323134222,-0.45937065912490754
1780294813.318821669,1780294813.318568707,0.039200000000000006,2.3912,8.2516,-0.02548180707911721,-0.017976891295541596,-0.4637339822548934
1780294813.331516027,1780294813.329477787,0.009800000000000001,2.1266000000000003,8.4966,-0.038571776469074684,-0.014486232791552934,-0.45779986279811263
1780294813.340016603,1780294813.338581800,0.3038,2.205,8.937600000000002,-0.06021385919380437,-0.016231562043547264,-0.4492477494633404
